date,channel,region,cohort,sessions,dau,orders,successful_payments,revenue,conversion_rate,payment_success_rate,bounce_rate,cac,is_injected_anomaly
2024-01-12,Web,North,New,1493.0,917,54.0,49.0,26760.807482976852,0.0361687876758205,0.9241702004201302,0.42718000772972164,133.4056414202239,0
2024-01-12,Web,North,Repeat,1053.0,604,55.0,50.0,31303.08113826095,0.052231718898385564,0.9162852482642332,0.4137762438734266,101.8503639687513,0
2024-01-12,Web,South,New,579.0,276,16.0,15.0,10301.048442649506,0.027633851468048358,0.9532165357475705,0.32220506747550526,102.17372677572106,0
2024-01-12,Web,South,Repeat,769.0,383,41.0,39.0,14542.253080772656,0.053315994798439535,0.9690206859604005,0.3705010704792778,111.46036846496165,0
2024-01-12,Web,East,New,1618.0,990,53.0,48.0,15280.114246405032,0.032756489493201486,0.9230148459136315,0.44235395049925175,135.86899356298437,0
2024-01-12,Web,East,Repeat,655.0,431,40.0,38.0,12049.567552844006,0.061068702290076333,0.9616800721112739,0.5153895847498035,149.0685086250013,0
2024-01-12,Web,West,New,1695.0,948,58.0,52.0,39880.75045572553,0.03421828908554572,0.9093009027093574,0.40393175951580457,99.49212016023294,0
2024-01-12,Web,West,Repeat,1038.0,538,46.0,44.0,13582.355384080553,0.04431599229287091,0.9694333750092363,0.38934323316663394,102.6191459949195,0
2024-01-13,App,North,New,2840.0,1630,115.0,103.0,48546.65463822714,0.040492957746478875,0.8965140455892274,0.3467218137567487,107.1480309208193,0
2024-01-13,App,North,Repeat,1220.0,745,73.0,68.0,53377.0095676472,0.05983606557377049,0.9422554781012514,0.3473292218413172,86.57305010525928,0
2024-01-13,App,South,New,1850.0,986,72.0,67.0,43302.969399576505,0.03891891891891892,0.9343486574635945,0.398455618221421,147.89916817690195,0
2024-01-13,App,South,Repeat,1154.0,659,80.0,76.0,30995.65579111325,0.06932409012131716,0.9521105186591597,0.45935151527801904,126.121982916286,0
2024-01-13,App,East,New,2496.0,1497,76.0,72.0,27334.348028740984,0.030448717948717948,0.9488692768373074,0.3193265669865799,168.7808480723222,0
2024-01-13,App,East,Repeat,2321.0,1534,150.0,140.0,93691.44464759286,0.06462731581214994,0.9368120003819972,0.47175907745950263,141.49608929109434,0
2024-01-13,App,West,New,3166.0,1993,124.0,117.0,87830.47550092399,0.03916614024005054,0.945356278389528,0.38178987582560314,168.98765254540794,0
2024-01-13,App,West,Repeat,2822.0,1380,179.0,161.0,99031.80424049612,0.0634301913536499,0.9031894279323497,0.45822173229964536,122.68822638490862,0
2024-01-13,Web,North,New,889.0,541,26.0,23.0,9631.757505054766,0.02924634420697413,0.8869321977279258,0.33534273381769214,102.14845759654925,0
2024-01-13,Web,North,Repeat,1721.0,775,89.0,85.0,46768.92563805651,0.051714119697850086,0.9553835436508626,0.4348868564074727,117.96545654858168,0
2024-01-13,Web,South,New,1091.0,606,35.0,32.0,15059.965242018501,0.032080659945004586,0.9296012920950838,0.33052137666182024,144.7344790150959,0
2024-01-13,Web,South,Repeat,2187.0,1187,102.0,96.0,64650.034374519484,0.04663923182441701,0.9504488190478763,0.2907144758762329,130.0843634969492,0
2024-01-13,Web,East,New,1222.0,495,47.0,43.0,18134.869376390434,0.038461538461538464,0.9356238284793875,0.39055516561077624,104.51934958973418,0
2024-01-13,Web,East,Repeat,1755.0,837,101.0,91.0,63837.67835138618,0.05754985754985755,0.9102281778569817,0.3448205341392115,117.74128936726781,0
2024-01-13,Web,West,New,2310.0,986,72.0,69.0,54397.020733858975,0.03116883116883117,0.9611735982017797,0.4045717063779498,106.35070295046195,0
2024-01-13,Web,West,Repeat,2055.0,933,126.0,121.0,42766.053847232,0.061313868613138686,0.9669325300166095,0.41111413587291423,119.71185537402326,0
2024-01-14,App,North,New,1325.0,894,47.0,43.0,30438.59583534204,0.03547169811320755,0.926993161548382,0.42385018596975366,105.43356493054242,0
2024-01-14,App,North,Repeat,967.0,561,47.0,43.0,17803.715096902048,0.04860392967942089,0.9309772014065142,0.40202958456019416,94.84313879357586,0
2024-01-14,App,South,New,806.0,364,35.0,32.0,21919.115204026864,0.043424317617866005,0.9249250663834484,0.31908946026434193,121.37308215412278,0
2024-01-14,App,South,Repeat,1674.0,1082,103.0,99.0,34428.998034816075,0.061529271206690564,0.9663914609339732,0.35859030093671185,123.67015272736012,0
2024-01-14,App,East,New,2363.0,1245,89.0,81.0,59505.01479836763,0.03766398645789251,0.9182788579625876,0.5234026091114914,110.98946107913287,0
2024-01-14,App,East,Repeat,1877.0,1112,94.0,89.0,37021.645777160906,0.0500799147575919,0.9492775823358982,0.5105261500795676,107.36341971338602,0
2024-01-14,App,West,New,1676.0,699,63.0,57.0,34115.83713152721,0.03758949880668258,0.9161823917542758,0.36910936603716926,133.44643682448722,0
2024-01-14,App,West,Repeat,1448.0,1009,100.0,94.0,41085.551328310874,0.06906077348066299,0.9413796615837056,0.48141983115642695,85.55935582922906,0
2024-01-14,Web,North,New,1722.0,1022,46.0,44.0,21273.033742505617,0.026713124274099883,0.9616190858980641,0.4580961801073541,133.16243466437624,0
2024-01-14,Web,North,Repeat,1672.0,702,78.0,71.0,40470.42296846012,0.04665071770334928,0.9175636339898722,0.43506865324196115,141.6055361293021,0
2024-01-14,Web,South,New,747.0,418,21.0,19.0,12060.126074382806,0.028112449799196786,0.905330637974398,0.48362861934188517,135.07727143183232,0
2024-01-14,Web,South,Repeat,2144.0,1230,122.0,116.0,44687.72041408722,0.05690298507462686,0.9562242046078481,0.43472031594726857,108.66344971036428,0
2024-01-14,Web,East,New,1543.0,825,48.0,45.0,28460.51380096241,0.031108230719377836,0.9547218635042088,0.37330454493416004,108.80294511975507,0
2024-01-14,Web,East,Repeat,2125.0,1194,101.0,94.0,57508.52733612971,0.04752941176470588,0.9315037417521238,0.4613525029985076,86.23871024812117,0
2024-01-14,Web,West,New,1800.0,788,67.0,63.0,41225.45797890375,0.03722222222222222,0.9416479191996813,0.36070052697460253,103.36199072816244,0
2024-01-14,Web,West,Repeat,1587.0,898,76.0,69.0,36128.487647416834,0.04788909892879647,0.9130380260132154,0.3199490351149124,122.04160333524321,0
2024-01-15,App,North,New,1122.0,503,46.0,44.0,25664.657967771207,0.040998217468805706,0.9580414429443569,0.4013061215769863,129.36301730405373,0
2024-01-15,App,North,Repeat,1483.0,956,70.0,66.0,48445.87077354586,0.04720161834120027,0.9483815296597554,0.38548627279056746,136.4147780082335,0
2024-01-15,App,South,New,2019.0,992,78.0,71.0,27460.120282021056,0.03863298662704309,0.9148850968101432,0.34817120418218517,177.95125687223285,0
2024-01-15,App,South,Repeat,918.0,593,61.0,56.0,33775.08225702737,0.0664488017429194,0.9294994608250972,0.44088831496001435,133.5366860632097,0
2024-01-15,App,East,New,1161.0,574,41.0,38.0,20486.44643791337,0.03531438415159346,0.9370309591765178,0.320937121454026,102.71709312618135,0
2024-01-15,App,East,Repeat,1842.0,1270,110.0,98.0,54200.95127917196,0.05971769815418024,0.8939518218501157,0.3676735239403781,110.76581820430371,0
2024-01-15,App,West,New,1311.0,776,55.0,49.0,30629.926763754756,0.041952707856598014,0.9043500275775695,0.3893278564534896,100.88575882245996,0
2024-01-15,App,West,Repeat,1498.0,625,101.0,92.0,33183.70721343173,0.06742323097463285,0.9187270194514732,0.3794534421850408,101.22926032973169,0
2024-01-15,Web,North,New,1596.0,723,63.0,60.0,36995.68878040392,0.039473684210526314,0.9604266032266434,0.36334969683616797,114.54742090199368,0
2024-01-15,Web,North,Repeat,1831.0,1075,93.0,81.0,29593.77025797808,0.05079191698525396,0.878921577301961,0.44671599556196373,142.06229506683266,0
2024-01-15,Web,South,New,1393.0,638,40.0,35.0,24981.9131724203,0.028715003589375447,0.8939603912483997,0.44393217548630215,96.92662621200637,0
2024-01-15,Web,South,Repeat,885.0,389,52.0,49.0,28962.63162960932,0.05875706214689266,0.9573888195284821,0.380798391105993,127.66823790667712,0
2024-01-15,Web,East,New,2140.0,1253,84.0,77.0,47328.004031413344,0.03925233644859813,0.9201245884450301,0.39388265486794477,118.33149547896232,0
2024-01-15,Web,East,Repeat,894.0,479,47.0,42.0,19418.19446469126,0.052572706935123045,0.9061388009017953,0.39799557436717237,131.61499541714596,0
2024-01-15,Web,West,New,1435.0,923,57.0,53.0,26298.433620504577,0.0397212543554007,0.9364210466666433,0.41457249616059033,175.19781587871398,0
2024-01-15,Web,West,Repeat,1735.0,921,89.0,83.0,26494.693481936483,0.051296829971181554,0.9435585174267854,0.3756044295927149,143.12333944947966,0
2024-01-16,App,North,New,1785.0,1155,49.0,45.0,23627.799729444592,0.027450980392156862,0.9280538362245595,0.4183228583148986,133.85205116529966,0
2024-01-16,App,North,Repeat,2136.0,950,125.0,116.0,74253.21119408449,0.05852059925093633,0.9317729339479603,0.4861064302842485,82.9171030421669,0
2024-01-16,App,South,New,773.0,475,27.0,25.0,11206.694766095692,0.03492884864165589,0.9559762264969411,0.4600206953972213,151.55513132991481,0
2024-01-16,App,South,Repeat,1246.0,631,70.0,66.0,47207.637061359725,0.056179775280898875,0.9548806789626972,0.28984197695870695,84.80989827627874,0
2024-01-16,App,East,New,840.0,341,37.0,33.0,20206.948886095353,0.04404761904761905,0.9148640982286108,0.3373705493817252,106.19645912539013,0
2024-01-16,App,East,Repeat,2286.0,1093,131.0,124.0,57177.361213566954,0.05730533683289589,0.9492439870919024,0.397357002285435,88.7663499302979,0
2024-01-16,App,West,New,1758.0,1020,83.0,78.0,55059.021735515365,0.047212741751990896,0.9401567151257926,0.3573131732657544,124.41447050353787,0
2024-01-16,App,West,Repeat,1808.0,1047,111.0,102.0,58654.68896336595,0.06139380530973451,0.9252293310631468,0.3610493078483154,107.2056959040893,0
2024-01-16,Web,North,New,1488.0,717,53.0,49.0,26853.172047657223,0.035618279569892476,0.9402499910444304,0.3393771360575386,169.85856743981842,0
2024-01-16,Web,North,Repeat,1342.0,906,81.0,76.0,40300.500896417325,0.06035767511177347,0.9467512540671675,0.3593177321970163,138.9398987023043,0
2024-01-16,Web,South,New,2071.0,1174,84.0,76.0,33034.58933547695,0.04056011588604539,0.9140121184767713,0.4864945577259918,105.067272030303,0
2024-01-16,Web,South,Repeat,712.0,439,40.0,36.0,19905.34847313292,0.056179775280898875,0.919427666365005,0.4293182009377547,138.849211960784,0
2024-01-16,Web,East,New,1056.0,553,41.0,38.0,23026.869601409293,0.038825757575757576,0.9470433357650367,0.40813349994987663,169.67962908695793,0
2024-01-16,Web,East,Repeat,1752.0,784,88.0,81.0,34290.49401312573,0.0502283105022831,0.9249906392201619,0.3990188257094763,130.85232005791033,0
2024-01-16,Web,West,New,1094.0,528,39.0,36.0,22636.085630004418,0.0356489945155393,0.9260514092271592,0.45499524754589415,164.4699442963509,0
2024-01-16,Web,West,Repeat,1493.0,905,75.0,70.0,39345.57097541568,0.05023442732752847,0.9437313201230313,0.28933863259865844,139.36334537915403,0
2024-01-17,App,North,New,1126.0,462,40.0,37.0,28824.359382208535,0.035523978685612786,0.9429656086768772,0.3275071717259547,108.50659622792534,0
2024-01-17,App,North,Repeat,1907.0,1031,103.0,93.0,45819.97856170233,0.0540115364446775,0.9085749170061456,0.4002926168362688,125.0355625938249,0
2024-01-17,App,South,New,1366.0,635,57.0,52.0,15648.876971647676,0.04172767203513909,0.9124994918468752,0.38030093183487895,128.5645819590331,0
2024-01-17,App,South,Repeat,926.0,533,53.0,51.0,16953.766659315694,0.05723542116630669,0.9742850304692455,0.38519913863350513,120.59886511996919,0
2024-01-17,App,East,New,2082.0,1271,83.0,76.0,45576.02069519149,0.039865513928914506,0.9166695903745298,0.38468232696143456,123.05707235525158,0
2024-01-17,App,East,Repeat,2210.0,935,133.0,123.0,85171.16409235525,0.060180995475113123,0.9265963075495015,0.37733859753363624,129.5376654318641,0
2024-01-17,App,West,New,1976.0,1279,56.0,52.0,18781.79569045463,0.02834008097165992,0.9373915520537498,0.3561178790120213,127.19944815733584,0
2024-01-17,App,West,Repeat,2061.0,1194,131.0,122.0,62296.131250938386,0.06356137797185832,0.9337969567242493,0.4288379033096536,124.5324155295763,0
2024-01-17,Web,North,New,1813.0,789,73.0,67.0,32958.40388975698,0.04026475455046884,0.9239155223765638,0.4942293152967305,111.49600526322571,0
2024-01-17,Web,North,Repeat,668.0,334,41.0,37.0,20684.457175418087,0.061377245508982034,0.9194444627150813,0.4385719495957912,100.91079015121412,0
2024-01-17,Web,South,New,1381.0,575,45.0,42.0,20515.197459463812,0.03258508327299059,0.9405749769159932,0.32998974783154456,132.55515353744997,0
2024-01-17,Web,South,Repeat,1203.0,655,49.0,45.0,23329.14080884154,0.040731504571903575,0.9294497018989873,0.4886125798334872,131.06557600566777,0
2024-01-17,Web,East,New,1438.0,643,43.0,40.0,27027.501720580913,0.029902642559109873,0.9360358379963893,0.41767414529743335,101.79247337393937,0
2024-01-17,Web,East,Repeat,1375.0,568,76.0,72.0,56694.047500120025,0.05527272727272727,0.9477266039212319,0.36536692210849486,105.98449657229988,0
2024-01-17,Web,West,New,813.0,390,29.0,26.0,8404.507623720852,0.03567035670356704,0.926614982318874,0.452652871650769,125.0573175901423,0
2024-01-17,Web,West,Repeat,1248.0,653,81.0,76.0,23629.289077468602,0.06490384615384616,0.9447368779418487,0.3859336221440893,126.46527803229124,0
2024-01-18,App,North,New,2316.0,1015,89.0,84.0,59970.471763531255,0.03842832469775475,0.9485344199554305,0.4271231930750119,137.53641502878781,0
2024-01-18,App,North,Repeat,655.0,312,43.0,39.0,22723.939964146393,0.06564885496183206,0.9077920096540796,0.4283527758694052,112.47527406818352,0
2024-01-18,App,South,New,1784.0,1039,64.0,59.0,22161.78144768057,0.03587443946188341,0.9236947031151691,0.36327042116009756,167.45174885865555,0
2024-01-18,App,South,Repeat,1816.0,1023,101.0,95.0,66105.7494515342,0.05561674008810573,0.9502413572940772,0.285792607125883,118.41870597040412,0
2024-01-18,App,East,New,1933.0,904,75.0,71.0,26304.06677702281,0.0387997930677703,0.9530058106183232,0.34378537028970846,104.19525086010118,0
2024-01-18,App,East,Repeat,2000.0,1047,126.0,118.0,39074.11324703125,0.063,0.942383085220104,0.502874773485585,115.87518541392322,0
2024-01-18,App,West,New,1483.0,797,54.0,49.0,18735.30565909125,0.03641267700606878,0.914016159866995,0.45809669067280484,139.62841219833072,0
2024-01-18,App,West,Repeat,1102.0,482,61.0,55.0,23526.06697802913,0.05535390199637023,0.9105192755376426,0.4229748653035346,146.2646567939725,0
2024-01-18,Web,North,New,1361.0,946,47.0,43.0,32448.234426023548,0.034533431300514325,0.9152828310135434,0.39097600432046875,104.85979079635696,0
2024-01-18,Web,North,Repeat,2056.0,1101,145.0,132.0,68710.76244455173,0.07052529182879377,0.9137329070442217,0.3897359862902511,93.69264911311605,0
2024-01-18,Web,South,New,843.0,469,33.0,30.0,17663.90048821736,0.03914590747330961,0.9166371182892201,0.45940728673534925,129.2615197036462,0
2024-01-18,Web,South,Repeat,737.0,412,42.0,39.0,27168.59633354596,0.05698778833107191,0.9396946563458896,0.3576821672504563,102.17331739472687,0
2024-01-18,Web,East,New,974.0,495,46.0,42.0,13301.055637514004,0.04722792607802875,0.9336561381841068,0.46780390734033545,164.91171062571377,0
2024-01-18,Web,East,Repeat,1112.0,591,56.0,51.0,37801.61739438714,0.050359712230215826,0.9152839216991434,0.41018360424465494,136.25224748090747,0
2024-01-18,Web,West,New,1516.0,751,52.0,48.0,17338.413560614586,0.03430079155672823,0.936062459231837,0.3538743634811459,179.75456519485957,0
2024-01-18,Web,West,Repeat,783.0,343,47.0,43.0,13531.329420701435,0.06002554278416347,0.9179315540248056,0.41385313752187564,137.60709123550402,0
2024-01-19,App,North,New,2640.0,1356,111.0,102.0,36248.17071126687,0.042045454545454546,0.9252916875617356,0.41383545219524925,122.38110677938948,0
2024-01-19,App,North,Repeat,2203.0,1422,140.0,130.0,54882.0961511203,0.06354970494779846,0.931395584269976,0.4521009741581469,87.90602458878215,0
2024-01-19,App,South,New,2298.0,988,85.0,78.0,36969.7150517045,0.03698868581375109,0.9217858268179517,0.4807687844734721,150.69639713006063,0
2024-01-19,App,South,Repeat,2038.0,1168,118.0,111.0,80127.42161557318,0.05789990186457311,0.9459140628339949,0.4309331968740325,97.77824122004174,0
2024-01-19,App,East,New,1040.0,455,35.0,33.0,21224.39874532061,0.03365384615384615,0.9537535877692314,0.3798966627741665,166.31145452040695,0
2024-01-19,App,East,Repeat,1624.0,687,101.0,95.0,38737.668767588264,0.062192118226600986,0.947356938860626,0.3810956949508333,105.22644739512432,0
2024-01-19,App,West,New,1430.0,586,64.0,57.0,43841.68732578176,0.044755244755244755,0.9036650230635589,0.41753150496367797,162.2295768332771,0
2024-01-19,App,West,Repeat,1693.0,1133,105.0,99.0,29709.325778050803,0.06202008269344359,0.9471851444999969,0.4173088872916371,91.83567492491947,0
2024-01-19,Web,North,New,2167.0,1157,87.0,80.0,45865.92880751153,0.04014766958929396,0.9275923767209281,0.412646840713254,105.30052983941052,0
2024-01-19,Web,North,Repeat,1149.0,465,62.0,57.0,44637.937205143746,0.053959965187119235,0.9218875001757587,0.39663043821409033,88.92177715960082,0
2024-01-19,Web,South,New,640.0,442,24.0,22.0,15834.070004508434,0.0375,0.9476950210952664,0.4019432781024282,142.97152377366342,0
2024-01-19,Web,South,Repeat,1898.0,1062,105.0,96.0,39285.27277839874,0.05532139093782929,0.9144703638388072,0.5045642451212293,88.41730585581729,0
2024-01-19,Web,East,New,1292.0,554,33.0,30.0,17975.36226446638,0.025541795665634675,0.9240746511298225,0.3473158790426823,158.42822869345468,0
2024-01-19,Web,East,Repeat,567.0,376,28.0,25.0,11755.07304186956,0.04938271604938271,0.9228579526038453,0.4397191708989589,149.2319850845122,0
2024-01-19,Web,West,New,2053.0,869,79.0,72.0,22848.1296021534,0.038480272771553824,0.9170133737615922,0.4035026081556591,101.34583638007796,0
2024-01-19,Web,West,Repeat,1888.0,879,114.0,109.0,61325.566784848736,0.06038135593220339,0.9644370232588867,0.3957870276582748,82.2851974281968,0
2024-01-20,App,North,New,2591.0,1681,106.0,100.0,55872.317587752055,0.04091084523350058,0.9500209218513429,0.3094983798363711,132.50606071213178,0
2024-01-20,App,North,Repeat,1599.0,705,90.0,81.0,31208.567418062146,0.05628517823639775,0.9102672203072087,0.37657085340449925,146.36758241200096,0
2024-01-20,App,South,New,1590.0,971,64.0,57.0,20070.40688003791,0.04025157232704402,0.8979606837620566,0.38717060349089133,150.7868378018197,0
2024-01-20,App,South,Repeat,997.0,480,47.0,44.0,19117.096808182363,0.04714142427281846,0.9370641478901569,0.39901073423925176,108.48803367439848,0
2024-01-20,App,East,New,1129.0,537,42.0,37.0,11944.501791794099,0.03720106288751107,0.8858449816723487,0.37853488877413705,177.60874603568826,0
2024-01-20,App,East,Repeat,852.0,461,48.0,44.0,23044.29910909407,0.056338028169014086,0.9187477303434269,0.5139124351590625,113.20018943018823,0
